Entry	Gene names  (ordered locus )
Q04373	YDR496C
P25367	YCL028W
P50106	YDR156W
Q04599	YDR116C
P36527	YDR462W
Q06678	YDR322W
P36517	YLR439W
P30771	YMR080C
Q12374	YPR155C
Q03435	YDL002C
Q03210	YML118W
P39923	YEL062W
P47077	YJL010C
P31378	YAL015C
Q03718	YML023C
Q02785	YPL058C
P43122	YDL104C
P06777	YPL022W
Q06891	R0030W
P56628	YFL034C-A
P0C2H8	YDL075W
P61830	YBR010W; YNL031C
Q12329	YDR171W
P40481	YIL110W
P38790	YHR067W
P47124	YJR075W
Q08295	YOL157C
P28742	YBL063W
P25586	YCL059C
P38257	YBR098W
P53114	YGL151W
Q08471	YOR066W
P08018	YJL128C
P26263	YGR087C
Q12462	YOL147C
Q08215	YOL044W
Q06169	YLR324W
Q12342	YDL146W
P40504	YIL085C
P40335	YJL053W
Q06494	YPR127W
P38148	YBR276C
P06779	YJR052W
Q12044	YOR220W
Q12465	YLR084C
P39729	YAL036C
P32864	YOR370C
P06780	YPR165W
P38066	YBL033C
P24000	YGR148C
P05749	YLR061W
P05744	YPL143W
P0CX25	YPR043W
Q12508	YDR255C
P53196	YGL004C
P38624	YJL001W
P20053	YPR178W
Q05911	YLR359W
P25332	YCR036W
P38212	YBR005W
P04456	YOL127W
P04650	YJL189W
P0CX84	YDL191W
P38064	YBL038W
P27999	YGL070C
P36521	YDL202W
P25381	YCR045C
P53312	YGR244C
Q06817	YPR081C
P38141	YBR240C
P36026	YKR098C
P40537	YIL031W
Q02159	YMR022W
P53146	YGL098W
Q04629	YDR126W
P32584	YDR410C
Q06688	YLR412W
P32597	YIL126W
P53616	YNL066W
P38359	YBR294W
Q12455	YLR146C
P40825	YOR335C
P23255	YCR042C
P36165	YKR089C
Q08975	YPL258C
P16120	YCR053W
P36137	YKR044W
P06104	YGL058W
P40478	YIL114C
P23642	YML115C
P33418	YKL205W
Q3E819	YCR108C
Q12193	YBR012W-B
P0CF00	YLR157W-E
Q12331	YDR262W
Q05497	YDR338C
Q06252	YLR179C
Q3E816	YGR121W-A
Q12269	YGR038C-B
Q12085	YGR027W-A
P53270	YGR117C
P42942	YGR210C
P36155	YKR075C
P0CD98	YLL053C
Q12367	YLR137W
P0C0W9	YPR102C
P0CX53	YEL054C
Q03691	YMR200W
P20435	YPR187W
P32388	YKL167C
P38902	YOL005C
P35177	YBR081C
P35210	YKL020C
P53277	YGR129W
P39001	YDR207C
Q04411	YDR520C
P38329	YBR235W
P34110	YJL154C
P14680	YJL141C
Q12491	YBL100W-B
P38081	YBR056W
P38201	YBL029W
P0C2J4	YLR410W-A
Q06146	YLR257W
P35723	YKL065C
P53185	YGL036W
Q8TGK1	YHR213W-B
P25620	YCR022C
P39523	YMR124W
P38765	YHR029C
Q04214	YMR045C
Q3E789	YDR169C-A
Q3E826	YKL068W-A
P0CY02	YLR154C-H
Q12243	YOR029W
Q03761	YDR145W
P25638	YCR060W
Q02648	YPL030W
P53507	YNL070W
P28274	YBL039C
Q06708	YLR386W
Q12339	YOR004W
P47142	YJR102C
P53116	YGL149W
P53110	YGL159W
P43562	YFL040W
P53139	YGL108C
P43537	YFL067W
P0CX99	YFL068W
P40483	YIL108W
P38087	YBR104W
Q3E740	YGL258W-A
P43608	YFR035C
P47024	YJL113W
P47078	YJL009W
P40218	YMR147W
Q12027	YDL176W
Q12407	YDL199C
P38833	YHR127W
Q12210	YDL009C
Q12445	YLR018C
P54885	YOR323C
P39104	YNL267W
P23833	YBR037C
P53823	YNL334C
P38241	YBR065C
P17123	YHR152W
P38704	YHR006W
Q12038	YPR032W
P53873	YNL187W
P36085	YKL072W
P08458	YDR523C
Q03012	YPL138C
Q12325	YLR092W
P32772	YDL169C
P38290	YBR165W
P40547	YIL017C
P53230	YGR046W
P53552	YNL139C
Q08686	YOR251C
Q06412	YLR425W
Q06078	YLR409C
Q12220	YLR129W
P53336	YGR283C
P0CX63	YFL002W-A
Q06640	YDR306C
P38730	YHL041W
P54007	YLR460C
Q03722	YML020W
Q03675	YMR007W
Q8TGN5	YIL105W-A
P40520	YIL059C
P0CX68	YLR035C-B
Q03205	YDR042C
Q3E7B4	YPL038W-A
P50111	YMR273C
P40341	YMR089C
P0CX73	YPL257W-A
Q12275	YOR093C
P53908	YNL143C
P32600	YKL203C
P38254	YBR094W
P00937	YKL211C
P47161	YJR126C
Q8TGU5	YBR296C-A
P0C268	YBL039W-B
O13511	YAL065C
P32618	YEL043W
Q8TGU0	YGL007C-A
P39974	YEL073C
P25630	YCR050C
Q8TGS9	YMR001C-A
P34245	YKL097C
Q8TGS6	YMR242W-A
P38430	YMR262W
Q07555	YDL129W
Q6Q5F3	YPR053C
Q08912	YOR389W
P0C2I9	YPR137C-B
Q02981	YPL109C
Q12414	YPL257W-B
Q08993	YPR202W
Q3E805	YOR376W-A
P01123	YFL038C
Q12436	YLR130C
P40166	YNL198C
P34240	YKL175W
Q05776	YLR193C
P32842	YPL234C
P43585	YFL004W
P43582	YFL010C
Q12416	YOR083W
Q03308	YPL045W
P38357	YBR292C
P34761	YNL197C
O13527	YAR009C
P0CX57	YAR010C
Q3E758	YHL048C-A
O13556	YLR462W
O13565	YLR358C
Q05899	YLR297W
Q06170	YLR326W
P40586	YIR042C
P39983	YEL057C
P40488	YIL102C
P38868	YHR180W
P35736	YKL050C
Q86ZR7	YKL033W-A
Q12259	YLR108C
Q8TGS4	YMR315W-A
P47044	YJL055W
P38721	YHL050C
P47009	YJL144W
Q3E7Z9	YOL038C-A
P0CX15	YPL283C
P36019	YNL093W
Q3E7A8	YNL162W-A
Q12328	YDL217C
P41338	YPL028W
P48561	YNL299W
P00899	YER090W
P25040	YOL022C
Q04511	YML088W
P40003	YEL005C
Q06525	YPR152C
P40046	YER072W
P38739	YHL028W
P39702	YAL002W
P40328	YPL074W
P53254	YGR090W
P32913	YOR132W
P40343	YNR006W
Q12266	YBL005W-A
P38083	YBR063C
P38338	YBR259W
P40052	YER079W
P0CX19	YHR214W
P53151	YGL088W
P40523	YIL055C
P40361	YJL070C
A0A023PYF4	YER145C-A
Q03429	YDR493W
P25374	YCL017C
P40447	YIL164C
Q08214	YOL043C
P50946	YNL099C
P53203	YGR004W
P36093	YKL043W
P21372	YBR237W
P47045	YJL054W
Q12004	YPR056W
Q12415	YOR110W
Q05934	YLR373C
Q04235	YML005W
P29340	YGR133W
P04840	YNL055C
P35194	YBL004W
P38735	YHL035C
Q02725	YPL019C
P53832	YNL283C
P30822	YGR218W
P38932	YGL095C
P23643	YDR495C
P38277	YBR138C
Q8TGU6	YBR182C-A
P34215	YBR144C
P34220	YBL055C
P0CX18	YAR066W
P53964	YNL033W
P29055	YPR086W
P13393	YER148W
P40045	YER071C
Q12272	YOL102C
P53916	YNL128W
Q03496	YMR259C
P35169	YJR066W
Q03774	YDR165W
P35180	YGR082W
P40462	YIL137C
P38342	YBR265W
P53177	YGL050W
P39711	YAL064W
P0CE99	YLR157W-D
P53071	YGL235W
Q12485	YGR038C-A
P53210	YGR017W
Q05451	YHR050W-A
Q04210	YMR040W
Q3E742	YLR412C-A
Q3E786	YGR240C-A
P40455	YIL152W
Q3E765	YKL183C-A
P40544	YIL023C
Q99208	YLL066C
Q12424	YDL206W
Q12426	YDR010C
P36111	YKR015C
Q2V2P1	YLR146W-A
P38716	YHR112C
P42947	YJL107C
P38780	YHR054C
P38319	YBR223C
Q04311	YDR049W
P40438	YIL173W
Q12363	YOR230W
Q03631	YML076C
Q02767	YPL065W
P38253	YBR090C
P39959	YER130C
P10356	YER152C
P53132	YGL118C
P53217	YGR026W
P0C1Z1	YDR524W-C
Q3E732	YLR264C-A
Q06188	YLR455W
Q06137	YLR345W
P53039	YGR172C
Q3E743	YJR112W-A
Q03208	YML119W
Q3E7Z4	YIL046W-A
Q3E766	YMR175W-A
Q05016	YMR226C
Q03899	YDR131C
Q03263	YMR279C
Q03648	YMR209C
Q3E7A2	YER078W-A
Q04597	YDR114C
Q02203	YKR005C
P0C5M8	YER090C-A
Q8TGS0	YOR161C-C
Q08234	YOL075C
P38146	YBR264C
Q06325	YDR349C
Q04436	YMR103C
P53874	YNL186W
P25037	YDL122W
P22203	YOR332W
P53058	YGL258W
P53285	YGR141W
P25577	YCL049C
P40022	YER034W
P53074	YGL230C
P38746	YHL014C
Q06251	YLR177W
Q3E817	YFL041W-A
Q07950	YLR020C
Q04897	YMR320W
P40355	YJR061W
P47115	YJR056C
Q03629	YML079W
Q08956	YPL201C
Q04706	YML045W-A
I2HB70	YMR316C-A
P47152	YJR115W
Q04893	YMR317W
Q3E814	YLL006W-A
P47159	YJR124C
Q07379	YDL057W
Q12528	YLR111W
P25650	YCR085W
P38763	YHR022C
Q07629	YDL218W
P40055	YER082C
P39102	YLR090W
P32319	YBL017C
P38306	YBR197C
Q3E791	YAL063C-A
P0CY01	YLL067W-A
Q3E815	YHR175W-A
Q8TGU1	YGL188C-A
P43591	YFR007W
P53242	YGR066C
P39971	YEL076C
O13544	YLR302C
P32843	YMR302C
P0C5N1	YGL014C-A
Q3E7B5	YMR230W-A
Q04215	YMR046C
P47174	YJR146W
P25607	YCR101C
P36114	YKR018C
Q07530	YDL114W
Q07895	YLR001C
Q12082	YDL157C
P0CY04	YLR157C-C
Q99344	YPR066W
P0CF16	YML003W
P38349	YBR273C
P40463	YIL135C
P53853	YNL246W
Q3E794	YBR072C-A
P38216	YBR016W
D6VPM8	YAR023C
P32386	YLL048C
Q8TGK4	YBR298C-A
P38616	YNL160W
Q06493	YPR125W
P0CX62	YGR161W-A
P0C5N4	YHR073C-B
P53265	YGR111W
P38727	YHL044W
P53209	YGR016W
P36153	YKR073C
Q02896	YPL087W
Q7LHG5	YIL082W-A
P0C5P3	YKL145W-A
P46992	YJL171C
Q04814	YMR252C
P40103	YER188W
Q12324	YOR087W
Q3E807	YOR011W-A
Q12351	YOR012W
P41920	YDR002W
Q12010	YOL092W
P38815	YHR105W
Q08504	YOR105W
Q12439	YOR192C-A
P53870	YNL193W
P53748	YNR062C
P53921	YNL122C
P0C5N3	YGL041W-A
P53212	YGR021W
P53234	YGR053C
P47098	YJR027W
P40519	YIL060W
P36158	YKR078W
P39999	YEL014C
P36092	YKL044W
P25654	YCR090C
P47157	YJR120W
P36083	YKL075C
P40889	YJL225C
Q8TGT2	YKL096C-B
P0C272	YOL013W-A
Q08560	YOR186W
P40323	YPL073C
P40105	YER190W
P0CX14	YGR296W
Q06107	YPR114W
Q08270	YOL131W
Q08974	YPL257W
Q99337	YNL054W-B
P53932	YNL095C
P40021	YER033C
P39967	YER098W
P34223	YBL058W
P25591	YCL063W
P53950	YNL054W
P47061	YJL029C
P52917	YPR173C
Q3E787	YCR095W-A
P38311	YBR209W
P38887	YHR202W
P0C5N6	YHR032W-A
P53120	YGL140C
Q8TGT8	YGR174W-A
P0CX96	YGR296C-B
Q03780	YDR239C
Q06199	YLR456W
P53093	YGL198W
P40579	YIR035C
P40556	YIL006W
P40538	YIL029C
P36086	YKL071W
P37265	YCR041W
P38690	YHR033W
Q12257	YDL177C
P38841	YHR138C
P47086	YJR011C
P42826	YGR194C
Q3E821	YBL008W-A
P37263	YCR087C-A
Q3E820	YBR196C-A
P34225	YBL060W
P0C5N7	YHR073W-A
Q04033	YDR415C
P40095	YER158C
Q05510	YDR344C
Q03483	YDR210W-A
P53183	YGL039W
Q3E6R4	YDR524C-B
Q03559	YMR295C
Q3E7B0	YER053C-A
P40104	YER189W
P0CX20	YDR545W
P40583	YIR039C
Q08930	YPL191C
Q3E769	YOL159C-A
P40168	YNL195C
P19358	YDR502C
P32389	YNL103W
P08465	YNL277W
P25338	YGL010W
P53311	YGR243W
P36163	YKR087C
Q03266	YMR289W
Q05637	YDR281C
P39952	YER154W
P16862	YMR205C
P03962	YEL021W
P38227	YBR043C
P47148	YJR111C
Q00245	YIL118W
P35196	YBR002C
P0CX54	YDR418W
Q92325	YOL025W
P33441	YML062C
P47169	YJR137C
P38162	YBL107C
P21339	YOR188W
P33201	YKL009W
P40562	YIR002C
P53320	YGR257C
P27929	YNL137C
Q12408	YDL046W
Q06287	YLR186W
P38757	YHR004C
P08466	YJL208C
P53718	YNR009W
P38826	YHR118C
P0CE89	YIL176C
P28795	YDR329C
Q03880	YMR123W
P32345	YDR075W
Q07800	YLL010C
P39006	YNL169C
P46943	YLR289W
P53153	YGL085W
P38304	YBR193C
Q02205	YKR007W
P53163	YGL068W
P32499	YLR335W
P52553	YLR200W
P40476	YIL117C
P53167	YGL063W
P36166	YKR090W
Q12753	YPR008W
P41546	YFL031W
P53154	YGL084C
P39982	YEL059W
P10961	YGL073W
P50079	YGR223C
P0CY09	YCL067C
Q05549	YDR291W
Q02959	YPL116W
P32478	YJL159W
P53897	YNL157W
Q04934	YDR229W
P38692	YHR102W
P27809	YDR483W
P32490	YOR231W
P40578	YIR033W
P38075	YBR035C
P31115	YFL001W
P53294	YGR169C
P10862	YCR066W
P29539	YBR275C
P16387	YER178W
Q99297	YOR222W
Q06593	YPR194C
P40025	YER037W
P51533	YOR328W
Q08952	YPL196W
P38744	YHL018W
P32634	YER132C
P19736	YDL030W
P40302	YMR314W
P25339	YGL014W
P25044	YDL230W
P53893	YNL163C
P39083	YOR127W
P05743	YLR344W
P33401	YKL127W
P32495	YDL208W
P34909	YER068W
Q02629	YKL068W
P53259	YGR101W
P32609	YDR323C
P38244	YBR074W
P19881	YDL236W
P40187	YIL045W
Q02771	YER058W
P32628	YEL037C
Q08760	YOR301W
P19541	YPL133C
P21651	YJR021C
P53295	YGR173W
P39531	YJL204C
Q08237	YOL080C
P41821	YNL291C
Q08818	YOR354C
P30952	YNL117W
P23500	YKR052C
P40050	YER077C
P40530	YIL042C
P40960	YDR488C
P40959	YMR004W
Q12457	YDR026C
P05066	YOR386W
P42836	YNL326C
P40048	YER075C
P22289	YGR183C
Q12211	YPL212C
Q08096	YOL010W
P26754	YNL312W
P38615	YMR139W
P14291	YLR263W
P32477	YJL101C
Q12068	YOL151W
P25626	YCR046C
P30606	YOL103W
Q04746	YMR065W
P38131	YBR199W
Q07887	YLL049W
P38851	YHR155W
P47051	YJL046W
Q04396	YDR503C
P53083	YGL219C
Q05568	YDR265W
P42946	YJL108C
P38958	YDR079W
P40508	YIL077C
P40359	YJL072C
P21264	YOR128C
P38086	YBR073W
P32377	YNR043W
Q99271	YLR138W
P38205	YBL024W
P16603	YHR042W
P53170	YGL059W
P40314	YDR252W
Q12181	YPR048W
P20967	YIL125W
P54784	YML065W
P40186	YIL050W
P06169	YLR044C
P36102	YKL025C
Q99373	YPL159C
P28004	YAL032C
P40968	YDR364C
P25502	YKL015W
Q9ZZX7	Q0032
P00128	YDR529C
P06778	YML032C
P25378	YCR027C
P40893	YJL217W
P07278	YIL033C
Q06147	YLR260W
P30624	YOR317W
P30665	YPR019W
Q92328	YOL009C
P16523	YNL210W
P50108	YDR245W
P54199	YDL028C
P32800	YJL210W
P39685	YMR129W
P38218	YBR022W
P05030	YGL008C
P31382	YAL023C
P25576	YCL047C
P46999	YJL160C
P03872	R0040C
P07244	YGL234W
P38972	YGR061C
P08456	YER026C
P43606	YFR029W
Q9ZZW3	Q0143
P12383	YGL013C
Q12161	YOL054W
P20051	YLR420W
P07276	YGR258C
Q05672	YDL189W
P28519	YMR201C
P36054	YKL159C
P50861	YOL143C
P38886	YHR200W
Q01080	YNL248C
P38637	YIR011C
Q07395	YDL063C
P87108	YHR005C-A
P39077	YJL014W
P32318	YGR144W
P32366	YLR447C
P37012	YMR105C
P35999	YKL134C
P33297	YOR117W
Q06511	YPR143W
P35735	YKL051W
P49955	YMR288W
P37262	YCR073W-A
Q05567	YDR294C
Q02100	YNL167C
P40210	YMR140W
Q03175	YMR101C
Q05021	YMR227C
Q12043	YOR081C
P38114	YBR150C
Q07921	YLR010C
P38854	YHR159W
P38426	YMR261C
P49957	YML014W
P53099	YGL186C
P20049	YBR166C
P28263	YEL012W
P53076	YGL227W
P36161	YKR082W
Q06668	YDR316W
Q12144	YLR064W
P00560	YCR012W
P10964	YOR341W
P46669	YOR340C
P07280	YOL121C
Q08446	YOR057W
P40072	YER116C
P53598	YOR142W
P36167	YKR091W
P38185	YBL071C
P38239	YBR062C
P43539	YFL065C
P40058	YER085C
P38893	YHR210C
P40083	YER137C
P43552	YFL051C
Q8TGT4	YHR213W-A
P38899	YHR218W
P25352	YCR025C
P25639	YCR061W
P47137	YJR096W
P39109	YDR135C
Q12111	YDR029W
Q02457	YPL128C
P32776	YDR311W
Q02939	YPL122C
Q12063	YDL193W
P25386	YDL058W
P23202	YNL229C
Q03944	YDR200C
P38177	YBL086C
Q12490	YBL005W-B
Q3E755	YBR200W-A
P39549	YAR029W
P53097	YGL193C
P0C5P6	YLR163W-A
P53066	YGL242C
Q03703	YML037C
P53144	YGL101W
Q03697	YML038C
Q2V2P7	YDR461C-A
Q03787	YDR249C
P38870	YHR182W
P25350	YCR006C
P33324	YKL091C
Q04336	YMR196W
Q3E782	YMR247W-A
P47090	YJR015W
Q12244	YLL054C
Q12138	YLR125W
P38775	YHR045W
P35995	YKL222C
P40102	YER187W
P0CE96	YLR156W
P38776	YHR048W
Q04013	YMR241W
P0C5P2	YKL100W-A
Q12251	YPR011C
Q08634	YOR238W
Q06537	YPR153W
Q12492	YPR064W
Q12273	YOL103W-B
O13559	YLR466W
P32939	YML001W
Q99395	YPL229W
Q04773	YMR074C
Q08990	YPL278C
P53876	YNL184C
P53747	YNR061C
P53976	YNL018C
Q06406	YDR378C
Q04781	YMR247C
P38295	YBR177C
P38880	YHR194W
P39534	YJL199C
P03873	Q0110
Q01662	YLR244C
P43623	YFR055W
P32633	YEL033W
P22803	YGR209C
Q08747	YOR295W
P33122	YOR344C
P48412	YGR072W
Q12132	YPL230W
P39968	YEL013W
P20107	YMR243C
P08593	YPR134W
P16451	YGR193C
P53949	YNL056W
Q08217	YOL045W
Q02803	YPL052W
P38881	YHR195W
P32833	YBR060C
P40459	YIL145C
P32612	YEL049W
Q04430	YDR531W
Q12524	YLR151C
P25646	YCR079W
Q12164	YLL023C
Q05131	YMR034C
P06781	YNL090W
O14455	YPL249C-A
P0CX46	YIL018W
P0CX41	YBL087C
P36159	YKR079C
P22354	YKR085C
P36531	YBR122C
P57744	YJR135W-A
P40552	YIL011W
P41814	YNL062C
Q03796	YMR156C
Q02721	YLR329W
P89886	YER007C-A
P43604	YFR026C
P53241	YGR065C
Q3E7B6	YCL005W-A
P36135	YKR042W
Q04305	YMR093W
P38759	YHR012W
Q04272	YMR077C
P38109	YBR139W
Q08182	YOL028C
P25572	YCL042W
P25608	YCR102C
Q2V2P2	YKL065W-A
P40896	YJL213W
P32792	YHR017W
Q03864	YDR102C
Q12024	YOR272W
Q08206	YOL036W
P38555	YER031C
Q12159	YDR381W
P0CF20	YOL163W
Q08964	YPL216W
Q3E806	YOR316C-A
Q12293	YOR343W-A
Q06821	YPR084W
Q08971	YPL225W
P0CX21	YLR467W
Q08909	YOR385W
P0CX58	YPR137C-A
Q3E7Z2	YNL042W-B
P33339	YGR047C
P47153	YJR116W
P10863	YER011W
P04786	YOL006C
P12685	YJL129C
Q12239	YOL107W
P34760	YML028W
Q12094	YOR006C
Q03327	YDR470C
Q02863	YPL072W
Q04228	YML013W
P36116	YKR020W
P34224	YBL059W
Q8TGV0	YAR035C-A
P38900	YHR219W
P53155	YGL082W
Q05530	YDR286C
Q05612	YDR278C
P39977	YEL068C
P40446	YIL165C
Q3E828	YJL127C-B
P0CF18	YMR085W
Q04835	YMR253C
Q04670	YMR050C
P47181	YJR154W
Q12110	YLR049C
P48569	YDL183C
Q12441	YDR210C-C
Q12121	YDL211C
Q12274	YOR097C
P38829	YHR122W
P40159	YNL208W
Q12697	YOR291W
Q12496	YOL098C
Q3E7B9	YOR008C-A
Q02873	YPL107W
P32329	YLR120C
Q02864	YPL071C
Q06523	YPR148C
P0CX97	YPL283W-B
P53752	YNR066C
P53929	YNL108C
P38374	YBR162W-A
P53952	YNL050C
P53980	YNL011C
P53299	YGR181W
P32356	YDR001C
Q12383	YOL125W
Q06177	YLR327C
Q08422	YOR052C
P43123	YDL103C
Q04338	YMR197C
Q07878	YLL040C
P40082	YER135C
P0CX93	YHR214C-D
O13578	YLR415C
Q3E746	YHR086W-A
P53211	YGR018C
P0C289	YDR034C-A
P47126	YJR079W
Q3E7Z3	YIR018C-A
Q3E760	YMR030W-A
Q07834	YLL032C
Q12103	YDL109C
Q03964	YDR170W-A
P0CX95	YEL077W-A
Q04116	YDR451C
P36025	YOR062C
P0CX59	YOR142W-A
Q08321	YOL160W
Q6Q5H1	YPR158C-C
Q02831	YPL077C
Q3E7A5	YOL164W-A
Q08995	YPR204W
Q12172	YOR162C
P53891	YNL165W
Q3E7Z0	YNL277W-A
P53963	YNL034W
P53912	YNL134C
P25623	YCR030C
P38129	YBR198C
Q05506	YDR341C
P47988	YOR337W
Q12466	YOR086C
Q04083	YDR438W
P39076	YIL142W
P18562	YHR128W
Q99385	YDL128W
P40554	YIL008W
P53276	YGR128C
P38180	YBL081W
P39563	YAR064W
P38215	YBR013C
P0C5L4	YBR121C-A
Q96VH2	YCL001W-B
P0C5Q1	YLR364C-A
P46945	YGL176C
Q7LIF2	YLR365W
Q06479	YLR352W
P0CX64	YGR161W-B
Q99303	YDR261W-A
Q3E7B7	YDL085C-A
P53216	YGR025W
P35725	YKL063C
P25354	YCR007C
P36151	YKR070W
P0CX76	YML040W
Q04869	YMR315W
Q03619	YER160C
P47080	YJL007C
P0C270	YER138W-A
P0CX66	YER159C-A
Q08900	YOR376W
P54786	YML109W
Q08110	YOL014W
P42844	YNL310C
Q3E824	YOR020W-A
P38070	YBR028C
Q12160	YPR063C
Q06616	YPR174C
Q06089	YPR098C
Q3E7Z1	YNL146C-A
P53962	YNL035C
P53750	YNR064C
Q08580	YOR193W
P38292	YBR168W
P33200	YBL005W
P38336	YBR257W
P39927	YGR156W
Q07915	YLR009W
Q12189	YOR095C
Q12377	YDL097C
P32529	YJR063W
P36523	YLR312W-A
Q04307	YDR045C
Q12149	YOR001W
P40018	YER029C
Q02825	YPL083C
P46950	YGR197C
P47166	YJR134C
P09547	YPL016W
P38915	YLR055C
P25390	YCR073C
Q03784	YDR246W
P51534	YOR035C
Q03337	YDR472W
Q99394	YOR115C
P46944	YDR108W
P36096	YKL034W
P16649	YCR084C
P11484	YDL229W
P42845	YNL309W
P33894	YOR219C
P10080	YHL034C
P40150	YNL209W
P32917	YDR103W
P32572	YNL204C
P36150	YKR069W
Q06563	YLR251W
P04802	YLL018C
P07263	YPR033C
P09368	YLR142W
Q06244	YLR165C
Q12021	YDR030C
P32641	YER173W
P25454	YER095W
P53972	YNL022C
Q06835	YPR094W
P36105	YKL006W
Q02753	YBR191W
P05739	YLR448W
P0CX28	YHR141C
Q02685	YPL024W
P25343	YCR009C
P40962	YOR077W
P12686	YGR084C
Q08963	YPL213W
Q03246	YMR188C
P53292	YGR165W
Q99314	YOR213C
P32915	YLR378C
P24280	YMR079W
P17065	YNL272C
P53955	YNL047C
P39000	YER096W
Q06315	YLR187W
P38324	YBR228W
P38925	YOL122C
Q04174	YOR149C
P38989	YFR031C
Q04175	YDR395W
P53032	YGL162W
P09007	YCR018C
P32343	YKL124W
Q02794	YOR047C
P06783	YKL178C
P25380	YCL048W
Q01684	YER115C
P50875	YOL148C
P54003	YML052W
P53860	YNL231C
P40454	YIL153W
Q12305	YOR285W
P12753	YNL250W
P05740	YKL180W
P53221	YGR034W
P0C2H6	YHR010W
P40525	YIL052C
P87262	YER056C-A
P0CX85	YDL136W
P0CX27	YNL162W
P0CH08	YIL148W
Q02555	YMR239C
P40858	YJL096W
P36520	YNL284C
P46948	YGR195W
Q07458	YDL076C
P32607	YOL067C
P53078	YGL224C
P39955	YER047C
P22224	YGL233W
Q12507	YOR315W
Q04477	YMR117C
P39986	YEL031W
P38957	YDR078C
Q06160	YLR313C
Q04438	YMR107W
P53127	YGL131C
P42900	YLR139C
P25808	YFL002C
P18410	YAL009W
P33757	YBR250W
P23179	YHL022C
Q12216	YOR156C
Q04487	YMR118C
P36104	YKL018W
P32643	YER175C
Q12379	YDR260C
P06843	YER161C
Q03770	YDR160W
P13130	YHR139C
P38904	YDR464W
P09436	YBL076C
Q03338	YDR473C
P53981	YNL010W
Q12196	YOR119C
Q00816	YDR028C
P38222	YBR030W
Q12672	YPL079W
P05747	YFR032C-A
Q05468	YDR333C
P05755	YBR189W
Q06488	YLR357W
Q04693	YML049C
P0CX37	YPL090C
P54999	YPR182W
Q12330	YOR159C
P48415	YPL085W
P40482	YIL109C
P33332	YER008C
P52870	YER087C-B
P33328	YOR327C
Q12034	YDR515W
P53135	YGL113W
Q03406	YDR489W
P25582	YCL054W
Q04359	YMR017W
Q06236	YLR164W
Q12116	YDR105C
Q12267	YLR086W
P09959	YLR182W
P21691	YKR101W
P38962	YDR084C
P38198	YBL034C
Q05515	YDR346C
Q03088	YPL032C
P35209	YMR179W
P36172	YKR105C
P46677	YGR274C
P21243	YGL011C
P24384	YER013W
P32841	YMR133W
P11938	YNL216W
P22336	YAR007C
Q99188	YOR107W
Q06407	YDR379W
Q12194	YPL066W
P46990	YJL177W
P25368	YCL031C
P0CX36	YHR203C
P32916	YDR292C
P0C0T4	YLR333C
P39742	YLR292C
P31109	YAL030W
P40317	YDR006C
Q6B2U8	YAL064C-A
P53315	YGR248W
Q12133	YLR066W
P17122	YHR153C
P53075	YGL228W
P35207	YLR398C
P50263	YMR175W
Q12286	YPR009W
P36077	YKL086W
P32911	YNL244C
P53844	YNL264C
P16861	YGR240C
P40506	YIL083C
P53549	YOR259C
P33411	YGR006W
P22141	YER012W
P33312	YBR153W
P38630	YOR217W
P38251	YBR087W
P26785	YNL069C
P36144	YKR060W
P0CX87	YDL133C-A
P19956	YMR225C
P53289	YGR161C
P40084	YER139C
P10663	YPR166C
P03882	Q0160
Q03529	YMR272C
P39735	YAL027W
Q01589	YDR077W
P00447	YHR008C
P32900	YHR149C
Q12469	YOL113W
P34226	YBL061C
P32914	YGR063C
P53101	YGL184C
P39980	YEL065W
P33760	YNL329C
P38969	YOR266W
P23724	YBL041W
P50896	YDR505C
P0CX45	YFR031C-A
P0CX47	YDR025W
P05759	YLR167W
P35997	YKL156W
P0CX29	YGR118W
P32368	YKL212W
P33759	YBR251W
P38352	YBR280C
Q6Q595	YBL091C-A
P15367	YIR022W
Q04491	YLR208W
P47052	YJL045W
Q06168	YLR321C
Q12368	YDL098C
P53540	YNL126W
Q04969	YML055W
Q12232	YOR154W
P42933	YMR191W
P45819	YGL170C
P32909	YBR172C
P25302	YER111C
P38871	YHR184W
P12866	YKL209C
Q04602	YDR119W
P47058	YJL035C
P41895	YGR186W
P46988	YJL179W
Q04383	YDR501W
P11491	YDR481C
P31244	YBR114W
Q03446	YDR003W
P26755	YJL173C
P05319	YOL039W
Q9URQ3	YLR316C
P04801	YIL078W
P53733	YNR037C
P40496	YIL093C
Q12242	YOR138C
P28778	YKL003C
P34218	YBL052C
P25303	YMR214W
Q04951	YMR305C
P46995	YJL168C
P07560	YFL005W
P53009	YGL083W
P32844	YIL068C
P38839	YHR136C
P23624	YHR014W
P14359	YJL151C
P53165	YGL066W
P40486	YIL104C
P20424	YPR088C
P37297	YLR305C
P50104	YMR019W
Q03497	YHL007C
P38687	YPL243W
P53201	YGR002C
P35184	YIR012W
P09937	YOR313C
P42841	YNL317W
Q9ZZV8	Q0297
P38127	YBR192W
Q00453	YMR182C
P38754	YHL001W
P14120	YGL030W
Q03441	YDL001W
P43588	YFR004W
P53942	YNL072W
P32385	YLL046C
P38255	YBR095C
Q12234	YOR216C
Q03799	YMR158W
P40063	YER104W
P38990	YER129W
P38164	YBL104C
P53334	YGR279C
